year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,dateInt,date
2014,10,20,16,228.0,228.0,5.0,78.0,1300.0,75.0,17.5,1012.8,13.2,0.0,SW,1.0,Aotizhongxin,20141020,2014-10-20
2014,10,20,17,221.0,221.0,6.0,90.0,1400.0,59.0,16.0,1013.9,13.8,0.0,SE,0.0,Aotizhongxin,20141020,2014-10-20
2014,10,20,18,229.0,229.0,7.0,110.0,1800.0,37.0,15.9,1015.0,14.3,0.0,WSW,1.0,Aotizhongxin,20141020,2014-10-20
2014,10,20,19,243.0,243.0,7.0,136.0,2100.0,7.0,17.0,1015.8,14.6,0.0,SW,0.6,Aotizhongxin,20141020,2014-10-20
2014,10,20,20,243.0,243.0,7.0,112.0,1900.0,17.0,16.9,1016.4,14.2,0.0,SSW,1.2,Aotizhongxin,20141020,2014-10-20
2014,10,20,21,225.0,225.0,8.0,73.0,1700.0,31.0,16.5,1017.0,13.4,0.0,SSW,2.9,Aotizhongxin,20141020,2014-10-20
2014,10,20,22,172.0,172.0,11.0,72.0,1400.0,23.0,15.7,1017.5,11.5,0.0,S,1.6,Aotizhongxin,20141020,2014-10-20
2014,10,20,23,97.0,97.0,13.0,75.0,1000.0,10.0,15.1,1018.1,7.4,0.0,SW,2.0,Aotizhongxin,20141020,2014-10-20
2014,10,21,0,59.0,59.0,10.0,53.0,800.0,19.0,14.8,1018.5,7.8,0.0,SW,2.6,Aotizhongxin,20141021,2014-10-21
2014,10,21,1,43.0,43.0,10.0,44.0,600.0,20.0,14.4,1018.8,6.5,0.0,SSW,1.5,Aotizhongxin,20141021,2014-10-21
2014,10,21,2,34.0,34.0,9.0,53.0,500.0,13.0,13.9,1018.4,3.1,0.0,WSW,2.4,Aotizhongxin,20141021,2014-10-21
2014,10,21,3,34.0,34.0,9.0,55.0,600.0,10.0,13.5,1018.2,3.0,0.0,SW,0.8,Aotizhongxin,20141021,2014-10-21
2014,10,21,4,32.0,32.0,17.0,58.0,1000.0,9.0,13.1,1018.3,0.1,0.0,S,1.3,Aotizhongxin,20141021,2014-10-21
2014,10,21,5,31.0,31.0,26.0,55.0,1200.0,11.0,12.7,1018.5,-0.6,0.0,SW,1.1,Aotizhongxin,20141021,2014-10-21
2014,10,21,6,31.0,31.0,26.0,56.0,1300.0,8.0,12.1,1019.3,1.1,0.0,WSW,1.0,Aotizhongxin,20141021,2014-10-21
2014,10,21,7,35.0,35.0,33.0,64.0,1600.0,3.0,12.4,1020.0,-1.2,0.0,SW,1.5,Aotizhongxin,20141021,2014-10-21
2014,10,21,8,36.0,36.0,30.0,74.0,1400.0,2.0,12.5,1020.5,-2.2,0.0,SW,1.1,Aotizhongxin,20141021,2014-10-21
2014,10,21,9,33.0,33.0,29.0,73.0,1400.0,2.0,13.0,1020.5,0.7,0.0,SSW,0.9,Aotizhongxin,20141021,2014-10-21
2014,10,21,10,37.0,37.0,29.0,73.0,1400.0,2.0,13.7,1020.4,-0.4,0.0,SW,1.7,Aotizhongxin,20141021,2014-10-21
2014,10,21,11,36.0,36.0,26.0,70.0,1200.0,5.0,14.4,1019.7,-2.5,0.0,SW,2.3,Aotizhongxin,20141021,2014-10-21
2014,10,21,12,34.0,34.0,29.0,71.0,1400.0,9.0,15.1,1018.8,-2.8,0.0,WSW,2.5,Aotizhongxin,20141021,2014-10-21
2014,10,21,13,40.0,40.0,26.0,66.0,1300.0,16.0,16.1,1017.9,-0.6,0.0,SSW,1.2,Aotizhongxin,20141021,2014-10-21
2014,10,21,14,37.0,37.0,21.0,61.0,1100.0,23.0,15.7,1017.5,-0.5,0.0,SW,1.6,Aotizhongxin,20141021,2014-10-21
2014,10,21,15,38.0,93.0,21.0,62.0,1100.0,23.0,15.7,1017.1,-1.0,0.0,S,0.8,Aotizhongxin,20141021,2014-10-21
2014,10,21,16,32.0,32.0,16.0,57.0,900.0,26.0,14.2,1017.1,-1.1,0.0,SW,1.4,Aotizhongxin,20141021,2014-10-21
2014,10,21,17,44.0,44.0,18.0,67.0,1100.0,18.0,11.9,1017.4,0.0,0.0,SW,1.0,Aotizhongxin,20141021,2014-10-21
2014,10,21,18,39.0,39.0,18.0,78.0,1300.0,10.0,10.5,1017.8,1.3,0.0,SE,0.2,Aotizhongxin,20141021,2014-10-21
2014,10,21,19,50.0,50.0,20.0,97.0,1800.0,2.0,8.2,1018.2,3.2,0.0,ESE,0.0,Aotizhongxin,20141021,2014-10-21
2014,10,21,20,62.0,62.0,21.0,109.0,2100.0,2.0,7.1,1018.6,3.5,0.0,SE,0.0,Aotizhongxin,20141021,2014-10-21
2014,10,21,21,62.0,62.0,21.0,112.0,2300.0,2.0,6.7,1018.7,4.4,0.0,ESE,0.0,Aotizhongxin,20141021,2014-10-21
2014,10,21,22,71.0,153.0,24.0,114.0,2500.0,2.0,7.5,1018.7,3.5,0.0,E,0.5,Aotizhongxin,20141021,2014-10-21
2014,10,21,23,64.0,128.0,23.0,101.0,1500.0,2.0,6.9,1018.7,4.4,0.0,ENE,0.7,Aotizhongxin,20141021,2014-10-21
2014,10,22,0,68.0,144.0,21.0,91.0,1200.0,2.0,8.1,1018.7,4.7,0.0,ENE,0.7,Aotizhongxin,20141022,2014-10-22
2014,10,22,1,57.0,122.0,16.0,85.0,1100.0,2.0,8.4,1018.6,4.8,0.0,ENE,1.3,Aotizhongxin,20141022,2014-10-22
2014,10,22,2,97.0,227.0,15.0,95.0,2200.0,2.0,8.3,1018.3,4.3,0.0,ENE,1.6,Aotizhongxin,20141022,2014-10-22
2014,10,22,3,107.0,228.0,13.0,97.0,1700.0,2.0,8.1,1018.1,4.1,0.0,ENE,1.2,Aotizhongxin,20141022,2014-10-22
2014,10,22,4,95.0,203.0,13.0,102.0,1600.0,2.0,8.4,1018.1,3.8,0.0,ENE,1.6,Aotizhongxin,20141022,2014-10-22
2014,10,22,5,83.0,165.0,10.0,82.0,1600.0,2.0,8.5,1018.1,3.7,0.0,NE,1.3,Aotizhongxin,20141022,2014-10-22
2014,10,22,6,76.0,150.0,11.0,79.0,1400.0,2.0,8.6,1018.3,3.2,0.0,ENE,1.5,Aotizhongxin,20141022,2014-10-22
2014,10,22,7,90.0,158.0,15.0,96.0,1400.0,2.0,9.3,1018.8,3.7,0.0,ENE,1.1,Aotizhongxin,20141022,2014-10-22
2014,10,22,8,69.0,289.0,19.0,103.0,1400.0,2.0,10.1,1018.9,2.9,0.0,NE,1.1,Aotizhongxin,20141022,2014-10-22
2014,10,22,9,66.0,153.0,16.0,96.0,1300.0,2.0,11.0,1018.5,3.3,0.0,ENE,1.0,Aotizhongxin,20141022,2014-10-22
2014,10,22,10,63.0,146.0,14.0,82.0,1500.0,2.0,11.6,1018.2,4.1,0.0,E,0.6,Aotizhongxin,20141022,2014-10-22
2014,10,22,11,71.0,166.0,14.0,91.0,1700.0,2.0,12.7,1017.4,5.6,0.0,SSE,1.0,Aotizhongxin,20141022,2014-10-22
2014,10,22,12,85.0,208.0,15.0,144.0,1700.0,2.0,14.1,1016.6,6.7,0.0,SSE,1.4,Aotizhongxin,20141022,2014-10-22
2014,10,22,13,93.0,201.0,16.0,105.0,1500.0,2.0,14.7,1015.4,8.0,0.0,SW,2.6,Aotizhongxin,20141022,2014-10-22
2014,10,22,14,99.0,186.0,16.0,102.0,1300.0,2.0,14.8,1014.7,8.3,0.0,SW,1.5,Aotizhongxin,20141022,2014-10-22
2014,10,22,15,87.0,155.0,17.0,88.0,900.0,4.0,14.5,1014.3,8.9,0.0,SSW,0.6,Aotizhongxin,20141022,2014-10-22
2014,10,22,16,58.0,161.0,14.0,86.0,900.0,3.0,12.9,1013.6,9.2,0.0,SSW,0.8,Aotizhongxin,20141022,2014-10-22
2014,10,22,17,58.0,134.0,9.0,90.0,900.0,2.0,13.6,1014.3,10.0,0.0,W,1.1,Aotizhongxin,20141022,2014-10-22
2014,10,22,18,60.0,162.0,7.0,93.0,800.0,2.0,13.1,1014.3,9.2,0.0,NE,0.8,Aotizhongxin,20141022,2014-10-22
2014,10,22,19,94.0,168.0,10.0,106.0,1200.0,2.0,12.9,1014.5,8.2,0.0,ENE,1.7,Aotizhongxin,20141022,2014-10-22
2014,10,22,20,107.0,180.0,11.0,111.0,1300.0,2.0,12.5,1014.6,8.0,0.0,ENE,0.9,Aotizhongxin,20141022,2014-10-22
2014,10,22,21,112.0,208.0,13.0,106.0,1500.0,2.0,12.4,1014.4,8.1,0.0,NE,0.9,Aotizhongxin,20141022,2014-10-22
2014,10,22,22,109.0,195.0,14.0,104.0,1600.0,2.0,12.3,1013.8,7.8,0.0,NE,1.4,Aotizhongxin,20141022,2014-10-22
2014,10,22,23,115.0,192.0,16.0,102.0,1600.0,2.0,12.1,1013.4,7.8,0.0,ENE,1.2,Aotizhongxin,20141022,2014-10-22
2014,10,23,0,112.0,201.0,17.0,106.0,1600.0,2.0,12.1,1013.0,8.2,0.0,ENE,0.4,Aotizhongxin,20141023,2014-10-23
2014,10,23,1,105.0,205.0,18.0,102.0,1500.0,2.0,11.9,1012.7,7.6,0.0,NE,1.4,Aotizhongxin,20141023,2014-10-23
2014,10,23,2,93.0,164.0,17.0,99.0,1300.0,2.0,11.8,1011.9,7.9,0.0,ENE,1.1,Aotizhongxin,20141023,2014-10-23
2014,10,23,3,93.0,177.0,14.0,99.0,1200.0,2.0,11.7,1011.4,8.0,0.0,ENE,1.1,Aotizhongxin,20141023,2014-10-23
2014,10,23,4,103.0,187.0,12.0,103.0,1200.0,2.0,11.8,1011.2,7.7,0.0,NE,1.4,Aotizhongxin,20141023,2014-10-23
2014,10,23,5,104.0,203.0,13.0,104.0,1200.0,2.0,11.9,1011.1,8.2,0.0,ENE,1.8,Aotizhongxin,20141023,2014-10-23
2014,10,23,6,98.0,186.0,13.0,105.0,1200.0,2.0,12.1,1011.2,8.2,0.0,ENE,1.3,Aotizhongxin,20141023,2014-10-23
2014,10,23,7,102.0,189.0,12.0,99.0,1200.0,2.0,12.5,1011.6,8.6,0.0,NE,0.7,Aotizhongxin,20141023,2014-10-23
2014,10,23,8,114.0,178.0,10.0,87.0,1400.0,2.0,13.0,1011.5,8.3,0.0,NE,1.8,Aotizhongxin,20141023,2014-10-23
2014,10,23,9,123.0,177.0,7.0,79.0,1000.0,2.0,13.5,1010.8,8.3,0.0,NE,1.9,Aotizhongxin,20141023,2014-10-23
2014,10,23,10,127.0,186.0,7.0,79.0,1000.0,2.0,14.2,1010.3,8.8,0.0,NE,1.2,Aotizhongxin,20141023,2014-10-23
2014,10,23,11,134.0,177.0,7.0,76.0,1300.0,16.0,14.8,1009.3,9.2,0.0,NE,0.5,Aotizhongxin,20141023,2014-10-23
2014,10,23,12,137.0,189.0,9.0,76.0,1200.0,24.0,15.5,1007.9,8.9,0.0,ENE,1.6,Aotizhongxin,20141023,2014-10-23
2014,10,23,13,140.0,183.0,12.0,82.0,1100.0,30.0,16.5,1007.0,9.4,0.0,ESE,1.3,Aotizhongxin,20141023,2014-10-23
2014,10,23,14,142.0,186.0,17.0,91.0,1100.0,19.0,17.1,1006.6,9.8,0.0,S,0.7,Aotizhongxin,20141023,2014-10-23
2014,10,23,15,144.0,190.0,21.0,103.0,1200.0,12.0,16.4,1006.4,10.7,0.0,ESE,0.0,Aotizhongxin,20141023,2014-10-23
2014,10,23,16,154.0,206.0,26.0,120.0,1400.0,8.0,14.2,1006.3,10.4,0.0,SSE,0.0,Aotizhongxin,20141023,2014-10-23
2014,10,23,17,155.0,214.0,23.0,139.0,1600.0,2.0,12.5,1006.7,10.6,0.0,SE,0.0,Aotizhongxin,20141023,2014-10-23
2014,10,23,18,151.0,209.0,20.0,148.0,1900.0,2.0,11.3,1007.2,10.5,0.0,SE,0.2,Aotizhongxin,20141023,2014-10-23
2014,10,23,19,159.0,232.0,20.0,148.0,2000.0,2.0,10.7,1007.3,10.2,0.0,NNW,0.0,Aotizhongxin,20141023,2014-10-23
2014,10,23,20,170.0,286.0,17.0,155.0,2200.0,2.0,10.1,1007.5,10.1,0.0,ESE,0.0,Aotizhongxin,20141023,2014-10-23
2014,10,23,21,173.0,271.0,17.0,161.0,2400.0,2.0,9.6,1007.4,9.6,0.0,NNE,0.0,Aotizhongxin,20141023,2014-10-23
2014,10,23,22,176.0,244.0,18.0,169.0,2700.0,2.0,10.0,1007.0,10.0,0.0,ENE,0.8,Aotizhongxin,20141023,2014-10-23
2014,10,23,23,180.0,281.0,18.0,159.0,2800.0,2.0,9.9,1006.8,9.9,0.0,NE,0.0,Aotizhongxin,20141023,2014-10-23
2014,10,24,0,212.0,327.0,19.0,165.0,2900.0,2.0,9.6,1006.8,9.6,0.0,E,0.6,Aotizhongxin,20141024,2014-10-24
2014,10,24,1,210.0,309.0,20.0,155.0,2600.0,2.0,9.1,1006.7,9.1,0.0,N,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,2,182.0,236.0,12.0,106.0,2200.0,2.0,8.4,1006.4,8.4,0.0,SW,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,3,176.0,220.0,8.0,97.0,1500.0,2.0,8.4,1006.1,8.4,0.0,S,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,4,171.0,208.0,8.0,103.0,1400.0,2.0,8.5,1006.2,8.5,0.0,E,0.7,Aotizhongxin,20141024,2014-10-24
2014,10,24,5,164.0,201.0,6.0,102.0,1500.0,2.0,7.9,1006.2,7.9,0.0,ENE,0.5,Aotizhongxin,20141024,2014-10-24
2014,10,24,6,167.0,190.0,5.0,98.0,1500.0,2.0,8.1,1006.3,8.1,0.0,E,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,7,164.0,187.0,5.0,92.0,1500.0,2.0,9.1,1007.0,9.1,0.0,ESE,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,8,167.0,194.0,6.0,99.0,1600.0,2.0,10.9,1007.4,10.9,0.0,NE,1.4,Aotizhongxin,20141024,2014-10-24
2014,10,24,9,180.0,219.0,9.0,104.0,1800.0,2.0,13.8,1007.1,11.3,0.0,ENE,1.2,Aotizhongxin,20141024,2014-10-24
2014,10,24,10,194.0,241.0,12.0,110.0,1800.0,2.0,15.7,1006.7,11.1,0.0,SE,0.5,Aotizhongxin,20141024,2014-10-24
2014,10,24,11,216.0,251.0,15.0,108.0,1800.0,10.0,17.1,1005.7,12.0,0.0,E,0.9,Aotizhongxin,20141024,2014-10-24
2014,10,24,12,241.0,280.0,19.0,108.0,1800.0,28.0,18.4,1004.7,11.7,0.0,W,1.2,Aotizhongxin,20141024,2014-10-24
2014,10,24,13,274.0,300.0,23.0,101.0,1800.0,54.0,18.8,1003.8,11.4,0.0,ESE,0.1,Aotizhongxin,20141024,2014-10-24
2014,10,24,14,281.0,301.0,22.0,113.0,1900.0,59.0,18.9,1003.5,12.4,0.0,SW,1.1,Aotizhongxin,20141024,2014-10-24
2014,10,24,15,296.0,321.0,23.0,127.0,2000.0,61.0,18.3,1003.6,12.5,0.0,WSW,0.9,Aotizhongxin,20141024,2014-10-24
2014,10,24,16,314.0,358.0,21.0,122.0,2100.0,60.0,16.2,1003.9,13.1,0.0,SE,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,17,317.0,373.0,17.0,136.0,2100.0,37.0,13.9,1004.8,12.8,0.0,ESE,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,18,321.0,390.0,12.0,168.0,2300.0,10.0,13.1,1005.4,12.8,0.0,SSE,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,19,319.0,377.0,10.0,174.0,2700.0,2.0,12.2,1005.6,12.0,0.0,NNE,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,20,317.0,366.0,8.0,169.0,2900.0,2.0,11.9,1006.0,11.9,0.0,ENE,0.1,Aotizhongxin,20141024,2014-10-24
2014,10,24,21,314.0,348.0,7.0,165.0,3200.0,2.0,12.4,1005.9,12.4,0.0,ENE,1.1,Aotizhongxin,20141024,2014-10-24
2014,10,24,22,302.0,347.0,9.0,155.0,3400.0,2.0,12.0,1006.1,12.0,0.0,E,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,24,23,333.0,399.0,8.0,159.0,3200.0,2.0,11.0,1006.2,11.0,0.0,NNE,0.0,Aotizhongxin,20141024,2014-10-24
2014,10,25,0,326.0,347.0,8.0,135.0,2800.0,2.0,10.7,1006.2,10.7,0.0,W,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,1,304.0,318.0,7.0,120.0,2700.0,2.0,10.9,1006.1,10.9,0.0,ENE,0.9,Aotizhongxin,20141025,2014-10-25
2014,10,25,2,277.0,301.0,6.0,117.0,2500.0,2.0,10.7,1005.8,10.7,0.0,N,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,3,266.0,285.0,6.0,120.0,2200.0,2.0,10.5,1005.5,10.5,0.0,ENE,0.5,Aotizhongxin,20141025,2014-10-25
2014,10,25,4,280.0,280.0,6.0,113.0,2200.0,2.0,10.3,1005.3,10.3,0.0,ENE,0.7,Aotizhongxin,20141025,2014-10-25
2014,10,25,5,278.0,278.0,5.0,109.0,2100.0,2.0,10.1,1005.3,10.1,0.0,E,0.4,Aotizhongxin,20141025,2014-10-25
2014,10,25,6,277.0,277.0,6.0,98.0,2000.0,2.0,9.9,1005.8,9.9,0.0,NNE,0.1,Aotizhongxin,20141025,2014-10-25
2014,10,25,7,268.0,268.0,4.0,88.0,1900.0,2.0,10.5,1006.7,10.5,0.0,WNW,0.6,Aotizhongxin,20141025,2014-10-25
2014,10,25,8,258.0,258.0,5.0,85.0,2100.0,2.0,11.7,1006.9,11.7,0.0,N,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,9,268.0,280.0,6.0,96.0,2100.0,2.0,13.9,1006.9,13.3,0.0,NE,0.2,Aotizhongxin,20141025,2014-10-25
2014,10,25,10,308.0,308.0,7.0,97.0,1900.0,11.0,16.2,1006.7,13.1,0.0,E,0.4,Aotizhongxin,20141025,2014-10-25
2014,10,25,11,302.0,302.0,8.0,68.0,1800.0,49.0,17.8,1005.7,13.7,0.0,ESE,0.4,Aotizhongxin,20141025,2014-10-25
2014,10,25,12,310.0,310.0,11.0,67.0,1800.0,66.0,19.0,1004.8,13.4,0.0,WSW,0.8,Aotizhongxin,20141025,2014-10-25
2014,10,25,13,334.0,334.0,14.0,77.0,1900.0,85.0,19.7,1004.1,13.4,0.0,SW,1.3,Aotizhongxin,20141025,2014-10-25
2014,10,25,14,342.0,342.0,13.0,83.0,2000.0,102.0,20.3,1004.0,14.4,0.0,SW,0.6,Aotizhongxin,20141025,2014-10-25
2014,10,25,15,353.0,353.0,12.0,89.0,2100.0,126.0,19.7,1004.1,14.3,0.0,WSW,0.9,Aotizhongxin,20141025,2014-10-25
2014,10,25,16,377.0,377.0,12.0,131.0,2300.0,88.0,17.3,1004.5,14.6,0.0,SSE,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,17,413.0,413.0,7.0,186.0,2600.0,33.0,14.8,1005.2,13.8,0.0,SE,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,18,432.0,432.0,6.0,178.0,2700.0,31.0,13.6,1005.6,13.3,0.0,SSE,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,19,431.0,431.0,5.0,149.0,2700.0,27.0,12.9,1006.0,12.9,0.0,SSE,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,20,426.0,426.0,6.0,157.0,2900.0,5.0,12.4,1006.7,12.4,0.0,SE,0.0,Aotizhongxin,20141025,2014-10-25
2014,10,25,21,409.0,409.0,5.0,159.0,3300.0,2.0,13.0,1007.8,13.0,0.0,ENE,1.4,Aotizhongxin,20141025,2014-10-25
2014,10,25,22,388.0,388.0,4.0,156.0,3700.0,2.0,13.0,1008.3,13.0,0.0,E,0.4,Aotizhongxin,20141025,2014-10-25
2014,10,25,23,376.0,376.0,9.0,174.0,3700.0,2.0,12.8,1008.9,12.8,0.0,NE,0.1,Aotizhongxin,20141025,2014-10-25
2014,10,26,0,379.0,379.0,8.0,143.0,3000.0,2.0,13.4,1009.7,13.4,0.0,NE,1.5,Aotizhongxin,20141026,2014-10-26
2014,10,26,1,344.0,344.0,7.0,115.0,2700.0,2.0,13.3,1010.4,13.3,0.0,ENE,0.7,Aotizhongxin,20141026,2014-10-26
2014,10,26,2,299.0,299.0,6.0,90.0,2500.0,2.0,12.4,1010.9,12.4,0.0,ENE,1.1,Aotizhongxin,20141026,2014-10-26
2014,10,26,3,292.0,292.0,4.0,68.0,2000.0,2.0,13.9,1012.0,5.8,0.0,ENE,1.4,Aotizhongxin,20141026,2014-10-26
2014,10,26,4,253.0,253.0,6.0,71.0,1900.0,2.0,13.9,1013.3,3.1,0.0,ESE,0.9,Aotizhongxin,20141026,2014-10-26
2014,10,26,5,169.0,169.0,4.0,77.0,1400.0,2.0,15.1,1014.6,-0.7,0.0,ENE,2.0,Aotizhongxin,20141026,2014-10-26
2014,10,26,6,44.0,44.0,2.0,41.0,500.0,32.0,15.1,1016.4,-1.9,0.0,NE,3.4,Aotizhongxin,20141026,2014-10-26
2014,10,26,7,15.0,15.0,2.0,30.0,300.0,32.0,15.1,1018.5,-1.1,0.0,ENE,3.2,Aotizhongxin,20141026,2014-10-26
2014,10,26,8,12.0,12.0,2.0,28.0,300.0,36.0,15.7,1019.7,-1.0,0.0,E,3.6,Aotizhongxin,20141026,2014-10-26
2014,10,26,9,14.0,14.0,2.0,24.0,300.0,38.0,16.6,1020.4,-1.5,0.0,ENE,3.7,Aotizhongxin,20141026,2014-10-26
2014,10,26,10,11.0,11.0,2.0,22.0,300.0,45.0,17.3,1020.8,-2.4,0.0,E,2.5,Aotizhongxin,20141026,2014-10-26
2014,10,26,11,15.0,15.0,2.0,20.0,300.0,50.0,17.2,1020.4,-5.3,0.0,E,2.9,Aotizhongxin,20141026,2014-10-26
2014,10,26,12,10.0,10.0,2.0,17.0,300.0,57.0,17.8,1020.1,-5.5,0.0,E,1.8,Aotizhongxin,20141026,2014-10-26
2014,10,26,13,11.0,11.0,2.0,15.0,300.0,61.0,18.6,1019.9,-7.8,0.0,E,2.2,Aotizhongxin,20141026,2014-10-26
2014,10,26,14,5.0,5.0,2.0,19.0,300.0,62.0,18.8,1020.3,-6.8,0.0,SSE,1.7,Aotizhongxin,20141026,2014-10-26
2014,10,26,15,6.0,6.0,2.0,21.0,300.0,61.0,18.6,1020.6,-8.6,0.0,ESE,1.8,Aotizhongxin,20141026,2014-10-26
2014,10,26,16,8.0,8.0,2.0,29.0,300.0,55.0,15.9,1020.9,-7.1,0.0,E,0.4,Aotizhongxin,20141026,2014-10-26
2014,10,26,17,8.0,8.0,2.0,35.0,300.0,49.0,11.2,1021.4,-2.6,0.0,NE,0.4,Aotizhongxin,20141026,2014-10-26
2014,10,26,18,13.0,13.0,2.0,60.0,400.0,22.0,10.4,1022.1,-5.6,0.0,NE,0.7,Aotizhongxin,20141026,2014-10-26
2014,10,26,19,15.0,15.0,2.0,60.0,500.0,22.0,8.8,1022.7,-5.1,0.0,NNE,0.8,Aotizhongxin,20141026,2014-10-26
2014,10,26,20,21.0,21.0,2.0,59.0,500.0,21.0,7.9,1023.7,-4.9,0.0,ENE,1.1,Aotizhongxin,20141026,2014-10-26
2014,10,26,21,19.0,19.0,2.0,61.0,500.0,16.0,7.9,1024.7,-3.9,0.0,N,0.6,Aotizhongxin,20141026,2014-10-26
2014,10,26,22,17.0,17.0,2.0,55.0,400.0,17.0,6.0,1025.2,-1.2,0.0,NE,0.4,Aotizhongxin,20141026,2014-10-26
2014,10,26,23,17.0,17.0,2.0,67.0,400.0,5.0,4.9,1025.8,-1.8,0.0,NNE,0.5,Aotizhongxin,20141026,2014-10-26
2014,10,27,0,13.0,13.0,2.0,61.0,400.0,10.0,4.1,1026.2,-3.4,0.0,ENE,1.3,Aotizhongxin,20141027,2014-10-27
2014,10,27,1,10.0,10.0,2.0,41.0,300.0,27.0,6.2,1026.6,-7.4,0.0,NE,1.4,Aotizhongxin,20141027,2014-10-27
2014,10,27,2,9.0,9.0,2.0,37.0,300.0,27.0,5.7,1026.5,-7.5,0.0,NE,1.1,Aotizhongxin,20141027,2014-10-27
2014,10,27,3,8.0,8.0,2.0,39.0,300.0,24.0,4.2,1026.7,-5.1,0.0,NE,0.9,Aotizhongxin,20141027,2014-10-27
2014,10,27,4,10.0,10.0,2.0,45.0,300.0,15.0,3.0,1026.9,-5.9,0.0,NE,0.6,Aotizhongxin,20141027,2014-10-27
2014,10,27,5,10.0,10.0,2.0,55.0,300.0,4.0,2.9,1027.1,-5.5,0.0,ENE,0.0,Aotizhongxin,20141027,2014-10-27
2014,10,27,6,10.0,10.0,2.0,58.0,300.0,3.0,2.4,1027.4,-6.0,0.0,NE,1.1,Aotizhongxin,20141027,2014-10-27
2014,10,27,7,9.0,9.0,2.0,56.0,400.0,6.0,5.4,1028.0,-7.1,0.0,NE,1.2,Aotizhongxin,20141027,2014-10-27
2014,10,27,8,10.0,10.0,2.0,65.0,500.0,2.0,8.6,1028.4,-6.4,0.0,NNE,1.5,Aotizhongxin,20141027,2014-10-27
2014,10,27,9,21.0,21.0,5.0,69.0,600.0,2.0,10.8,1028.1,-5.3,0.0,ENE,1.4,Aotizhongxin,20141027,2014-10-27
2014,10,27,10,36.0,36.0,17.0,59.305833186451636,1000.0,2.0,12.3,1027.6,-5.3,0.0,SSW,1.6,Aotizhongxin,20141027,2014-10-27
2014,10,27,11,51.0,51.0,22.0,59.305833186451636,1200.0,5.0,13.5,1026.7,-5.2,0.0,SW,1.5,Aotizhongxin,20141027,2014-10-27
2014,10,27,12,46.0,46.0,25.0,71.0,1100.0,14.0,14.4,1025.5,-3.9,0.0,WSW,1.9,Aotizhongxin,20141027,2014-10-27
2014,10,27,13,35.0,35.0,20.0,51.0,900.0,33.0,15.3,1024.5,-1.8,0.0,SW,3.0,Aotizhongxin,20141027,2014-10-27
2014,10,27,14,29.0,29.0,15.0,39.0,600.0,42.0,15.4,1024.0,-1.2,0.0,WSW,2.3,Aotizhongxin,20141027,2014-10-27
2014,10,27,15,25.0,87.0,11.0,37.0,700.0,48.0,15.0,1023.4,0.0,0.0,WSW,2.5,Aotizhongxin,20141027,2014-10-27
2014,10,27,16,33.0,100.0,13.0,50.0,700.0,42.0,13.4,1023.3,0.7,0.0,SSW,1.5,Aotizhongxin,20141027,2014-10-27
2014,10,27,17,43.0,103.0,11.0,54.0,600.0,42.0,12.3,1023.5,1.0,0.0,SW,1.2,Aotizhongxin,20141027,2014-10-27
2014,10,27,18,33.0,97.0,5.0,60.0,500.0,31.0,11.0,1023.8,1.8,0.0,SW,1.1,Aotizhongxin,20141027,2014-10-27
2014,10,27,19,34.0,87.0,6.0,85.0,700.0,4.0,9.8,1023.8,2.9,0.0,SSW,1.1,Aotizhongxin,20141027,2014-10-27
2014,10,27,20,55.0,98.0,15.0,100.0,1200.0,2.0,10.8,1024.1,0.8,0.0,SSW,1.4,Aotizhongxin,20141027,2014-10-27
2014,10,27,21,55.0,130.0,15.0,91.0,1100.0,2.0,9.5,1024.3,1.6,0.0,SSW,1.6,Aotizhongxin,20141027,2014-10-27
2014,10,27,22,42.0,108.0,9.0,82.0,1000.0,2.0,9.5,1024.4,2.6,0.0,WSW,2.2,Aotizhongxin,20141027,2014-10-27
2014,10,27,23,40.0,88.0,10.0,71.0,1400.0,2.0,8.6,1024.0,2.8,0.0,SW,1.7,Aotizhongxin,20141027,2014-10-27
2014,10,28,0,48.0,95.0,11.0,75.0,1400.0,2.0,8.5,1023.5,3.3,0.0,WSW,1.4,Aotizhongxin,20141028,2014-10-28
